index,offset_hex,offset_dec,length,code_refs,text
6836,0x001254F4,1201396,46,0,「ほら、早くしなさい。先生、全部飲み干すから」
6837,0x0012552C,1201452,5,0,美雨
6838,0x00125534,1201460,26,0,「おトイレ行かせて～！！」
6839,0x00125550,1201488,26,0,「おトイレ行かせて～！！」
6840,0x0012556C,1201516,5,0,横溝
6841,0x00125574,1201524,26,0,「ふふ…もう観念しなさい」
6842,0x00125590,1201552,26,0,「ふふ…もう観念しなさい」
6843,0x001255B4,1201588,5,0,美雨
6844,0x001255BC,1201596,36,0,「でちゃうよおおお！先生出ちゃうぅ」
6845,0x001255E4,1201636,36,0,「でちゃうよおおお！先生出ちゃうぅ」
6846,0x0012560C,1201676,5,0,横溝
6847,0x00125614,1201684,87,0,"「ちゃんと口に付けないと部屋を汚してしまうぞ！嫌だろう、おしっこ臭い　部屋で寝るのは」"
6848,0x0012566C,1201772,87,0,"「ちゃんと口に付けないと部屋を汚してしまうぞ！嫌だろう、おしっこ臭い　部屋で寝るのは」"
6849,0x001256CC,1201868,5,0,美雨
6850,0x001256D4,1201876,16,0,「嫌ぁ～ん！！」
6851,0x001256E8,1201896,16,0,「嫌ぁ～ん！！」
6852,0x001256FC,1201916,5,0,横溝
6853,0x00125704,1201924,6,0,「…」
6854,0x0012570C,1201932,6,0,「…」
6855,0x00125714,1201940,50,0,　決断の時は来たようだ。畳にするか？お口にするか？
6856,0x00125748,1201992,50,0,　決断の時は来たようだ。畳にするか？お口にするか？
6857,0x00125784,1202052,5,0,美雨
6858,0x0012578C,1202060,26,0,「あ…だ…出ちゃう…！！」
6859,0x001257A8,1202088,26,0,「あ…だ…出ちゃう…！！」
6860,0x001257C4,1202116,131,0,"　極限に追い込まれ、美雨は自らのま○こを先生の口にべったり押し付けた。さっきから嘗められまくっているので抵抗がなかったのだろうか。"
6861,0x00125848,1202248,131,0,"　極限に追い込まれ、美雨は自らのま○こを先生の口にべったり押し付けた。さっきから嘗められまくっているので抵抗がなかったのだろうか。"
6862,0x001258CC,1202380,5,0,横溝
6863,0x001258D4,1202388,8,0,「んぶ」
6864,0x001258E0,1202400,8,0,「んぶ」
6865,0x001258F4,1202420,5,0,美雨
6866,0x001258FC,1202428,14,0,「あぁ～！！」
6867,0x0012590C,1202444,14,0,「あぁ～！！」
6868,0x0012592C,1202476,64,0,　ジョーーーーーーーーーーーーーーーーーーーーーーーーーー！！！
6869,0x00125970,1202544,64,0,　ジョーーーーーーーーーーーーーーーーーーーーーーーーーー！！！
6870,0x001259B4,1202612,5,0,横溝
6871,0x001259BC,1202620,40,0,「んぶぶぶぼぼぼおお！！（凄い勢いだ）」
6872,0x001259E8,1202664,40,0,「んぶぶぶぼぼぼおお！！（凄い勢いだ）」
6873,0x00125A1C,1202716,5,0,美雨
6874,0x00125A24,1202724,8,0,「あ…」
6875,0x00125A30,1202736,8,0,「あ…」
6876,0x00125A3C,1202748,46,0,　尿意から介抱されて至福の表情を浮かべる美雨。
6877,0x00125A6C,1202796,46,0,　尿意から介抱されて至福の表情を浮かべる美雨。
6878,0x00125A9C,1202844,77,0,"　一方、横溝先生は勢い良く放射されるおしっこをごくごくと飲み干すのであった。"
6879,0x00125AEC,1202924,77,0,"　一方、横溝先生は勢い良く放射されるおしっこをごくごくと飲み干すのであった。"
6880,0x00125B4C,1203020,131,0,"　僕は見るに見かねて部屋に飛び込み、先生に飛びかかった。そして抵抗する先生を部屋の外につまみ出し、美雨を魔の手から守ったのだった。"
6881,0x00125BD0,1203152,131,0,"　僕は見るに見かねて部屋に飛び込み、先生に飛びかかった。そして抵抗する先生を部屋の外につまみ出し、美雨を魔の手から守ったのだった。"
6882,0x00125C6C,1203308,5,0,横溝
6883,0x00125C74,1203316,26,0,「お嬢ちゃん、お名前は？」
6884,0x00125C90,1203344,26,0,「お嬢ちゃん、お名前は？」
6885,0x00125CBC,1203388,5,0,美雨
6886,0x00125CC4,1203396,22,0,「え？…み…美雨です」
6887,0x00125CDC,1203420,22,0,「え？…み…美雨です」
6888,0x00125CF4,1203444,5,0,横溝
6889,0x00125CFC,1203452,24,0,「そうなの。可愛いねえ」
6890,0x00125D18,1203480,24,0,「そうなの。可愛いねえ」
6891,0x00125D3C,1203516,5,0,美雨
6892,0x00125D44,1203524,8,0,「…？」
6893,0x00125D50,1203536,8,0,「…？」
6894,0x00125D5C,1203548,5,0,横溝
6895,0x00125D64,1203556,38,0,「触診するからね。お蒲団どけますよ～」
6896,0x00125D8C,1203596,38,0,「触診するからね。お蒲団どけますよ～」
6897,0x00125DBC,1203644,5,0,美雨
6898,0x00125DC4,1203652,6,0,「…」
6899,0x00125DCC,1203660,6,0,「…」
6900,0x00125DD4,1203668,5,0,横溝
6901,0x00125DDC,1203676,44,0,「ほほほ…ちっちゃくて可愛いね～美雨ちゃん」
6902,0x00125E0C,1203724,44,0,「ほほほ…ちっちゃくて可愛いね～美雨ちゃん」
6903,0x00125E44,1203780,5,0,美雨
6904,0x00125E4C,1203788,18,0,「は…はみゃ…う」
6905,0x00125E60,1203808,18,0,「は…はみゃ…う」
6906,0x00125E74,1203828,5,0,横溝
6907,0x00125E7C,1203836,32,0,「どーれどれ。痛いのはどこかな」
6908,0x00125EA0,1203872,32,0,「どーれどれ。痛いのはどこかな」
6909,0x00125EC4,1203908,50,0,　先生は聴診器をパジャマの上から潜り込ませている。
6910,0x00125EF8,1203960,50,0,　先生は聴診器をパジャマの上から潜り込ませている。
6911,0x00125F2C,1204012,137,0,"　通常の診察だ。おかしな所は見当たらない。どうやら僕の心配は取り越し苦労に終わりそうだ。先生はただのエロ老人である前に一人の医師だった。"
6912,0x00125FB8,1204152,137,0,"　通常の診察だ。おかしな所は見当たらない。どうやら僕の心配は取り越し苦労に終わりそうだ。先生はただのエロ老人である前に一人の医師だった。"
6913,0x00126044,1204292,36,0,　美雨も安心しきって身を任せている。
6914,0x0012606C,1204332,36,0,　美雨も安心しきって身を任せている。
6915,0x00126094,1204372,5,0,横溝
6916,0x0012609C,1204380,36,0,「肌の色も診ておいた方が良いだろな」
6917,0x001260C4,1204420,36,0,「肌の色も診ておいた方が良いだろな」
6918,0x001260F4,1204468,5,0,美雨
6919,0x001260FC,1204476,16,0,「はぁ…はぁ…」
6920,0x00126110,1204496,16,0,「はぁ…はぁ…」
6921,0x00126124,1204516,103,0,"　あ…あれ？先生…。先生はそのゴツゴツした手で美雨のパジャマのボタンをゆっくりと一つ一つ外していった。"
6922,0x0012618C,1204620,103,0,"　あ…あれ？先生…。先生はそのゴツゴツした手で美雨のパジャマのボタンをゆっくりと一つ一つ外していった。"
6923,0x001261F4,1204724,34,0,　美雨の透き通った肌が露わになる。
6924,0x00126218,1204760,34,0,　美雨の透き通った肌が露わになる。
6925,0x0012623C,1204796,5,0,横溝
6926,0x00126244,1204804,8,0,「……」
6927,0x00126250,1204816,8,0,「……」
6928,0x00126264,1204836,5,0,美雨
6929,0x0012626C,1204844,16,0,「は…はみゅ？」
6930,0x00126280,1204864,16,0,「は…はみゅ？」
6931,0x00126294,1204884,5,0,横溝
6932,0x0012629C,1204892,18,0,「では…遠慮なく」
6933,0x001262B0,1204912,18,0,「では…遠慮なく」
6934,0x001262C4,1204932,42,0,　先生の皺くちゃの手が美雨のお腹に触れた。
6935,0x001262F0,1204976,42,0,　先生の皺くちゃの手が美雨のお腹に触れた。
6936,0x00126324,1205028,5,0,美雨
6937,0x0012632C,1205036,12,0,「あ…ふぅ」
6938,0x0012633C,1205052,12,0,「あ…ふぅ」
6939,0x0012634C,1205068,5,0,横溝
6940,0x00126354,1205076,68,0,「うむ。熱で触覚が敏感になっているな。おへそをクリクリしてみようか」
6941,0x0012639C,1205148,68,0,「うむ。熱で触覚が敏感になっているな。おへそをクリクリしてみようか」
6942,0x001263EC,1205228,5,0,美雨
6943,0x001263F4,1205236,14,0,「は…は…う」
6944,0x00126404,1205252,14,0,「は…は…う」
6945,0x00126414,1205268,5,0,横溝
6946,0x0012641C,1205276,58,0,「おぉ…汗を掻いてきたな。拭かないと。しかしタオルがない」
6947,0x00126458,1205336,58,0,「おぉ…汗を掻いてきたな。拭かないと。しかしタオルがない」
6948,0x001264B4,1205428,52,0,　と言うと先生は美雨の裸をチュウチュウと吸い始めた。
6949,0x001264EC,1205484,52,0,　と言うと先生は美雨の裸をチュウチュウと吸い始めた。
6950,0x0012652C,1205548,5,0,美雨
6951,0x00126534,1205556,14,0,「あッあぁ…」
6952,0x00126544,1205572,14,0,「あッあぁ…」
6953,0x0012655C,1205596,5,0,美雨
6954,0x00126564,1205604,32,0,「は…はうぅ…は…ずかしいです」
6955,0x00126588,1205640,32,0,「は…はうぅ…は…ずかしいです」
6956,0x001265AC,1205676,5,0,横溝
6957,0x001265B4,1205684,46,0,「ふふふ…先生に任せておきなさい。あむッんむ」
6958,0x001265E4,1205732,46,0,「ふふふ…先生に任せておきなさい。あむッんむ」
6959,0x0012661C,1205788,5,0,美雨
6960,0x00126624,1205796,16,0,「んみゃああ！」
6961,0x00126638,1205816,16,0,「んみゃああ！」
6962,0x0012664C,1205836,5,0,横溝
6963,0x00126654,1205844,40,0,「ん～おいち。塩分控えめの爽やかな汗だ」
6964,0x00126680,1205888,40,0,「ん～おいち。塩分控えめの爽やかな汗だ」
6965,0x001266B4,1205940,5,0,美雨
6966,0x001266BC,1205948,22,0,「あッあッ…やぁん…」
6967,0x001266D4,1205972,22,0,「あッあッ…やぁん…」
6968,0x001266EC,1205996,5,0,横溝
6969,0x001266F4,1206004,26,0,「ん～！んむ！はむむむむ」
6970,0x00126710,1206032,26,0,「ん～！んむ！はむむむむ」
6971,0x0012672C,1206060,131,0,"　汗が吸い取られた代わりに美雨の体は先生の唾液でベチョベチョになる。舌はヘソ周りをぐりぐりとほじくり回し、敏感な部分へ伸びていく。"
6972,0x001267B0,1206192,131,0,"　汗が吸い取られた代わりに美雨の体は先生の唾液でベチョベチョになる。舌はヘソ周りをぐりぐりとほじくり回し、敏感な部分へ伸びていく。"
6973,0x00126834,1206324,5,0,横溝
6974,0x0012683C,1206332,95,0,"「ついでだから、将来、美雨ちゃんがお母さんになった時にきちんとお乳が　出るのかも調べておこう」"
6975,0x0012689C,1206428,95,0,"「ついでだから、将来、美雨ちゃんがお母さんになった時にきちんとお乳が　出るのかも調べておこう」"
6976,0x00126904,1206532,5,0,美雨
6977,0x0012690C,1206540,32,0,「そ…そんな…いいですいいです」
6978,0x00126930,1206576,32,0,「そ…そんな…いいですいいです」
6979,0x00126954,1206612,77,0,"　逃げようとするが熱で体全体がふにゃふにゃしている美雨はすぐ捕まってしまう。"
6980,0x001269A4,1206692,77,0,"　逃げようとするが熱で体全体がふにゃふにゃしている美雨はすぐ捕まってしまう。"
6981,0x001269F4,1206772,5,0,横溝
6982,0x001269FC,1206780,60,0,「どれどれ。あ～透き通るようなピンクだ。色は申し分ないが…」
6983,0x00126A3C,1206844,60,0,「どれどれ。あ～透き通るようなピンクだ。色は申し分ないが…」
6984,0x00126A7C,1206908,48,0,　そう言って先生は両手でおっぱいを揉みしだいた。
6985,0x00126AB0,1206960,48,0,　そう言って先生は両手でおっぱいを揉みしだいた。
6986,0x00126AEC,1207020,5,0,美雨
6987,0x00126AF4,1207028,50,0,「あ…いや…おっぱい、美雨のおっぱい触らないでぇ」
6988,0x00126B28,1207080,50,0,「あ…いや…おっぱい、美雨のおっぱい触らないでぇ」
6989,0x00126B5C,1207132,5,0,横溝
6990,0x00126B64,1207140,73,0,"「う～ん、何という柔らかさだ。これは将来Ｅカップにまで成長すると見た」　"
6991,0x00126BB0,1207216,73,0,"「う～ん、何という柔らかさだ。これは将来Ｅカップにまで成長すると見た」　"
6992,0x00126C04,1207300,5,0,美雨
6993,0x00126C0C,1207308,18,0,「はう…あ…はぁ」
6994,0x00126C20,1207328,18,0,「はう…あ…はぁ」
6995,0x00126C34,1207348,5,0,横溝
6996,0x00126C3C,1207356,24,0,「乳頭の感度はどうかな」
6997,0x00126C58,1207384,24,0,「乳頭の感度はどうかな」
6998,0x00126C7C,1207420,52,0,　先生の舌がペチャペチャと美雨の乳首をこねくり回す。
6999,0x00126CB4,1207476,52,0,　先生の舌がペチャペチャと美雨の乳首をこねくり回す。
7000,0x00126CF4,1207540,5,0,美雨
7001,0x00126CFC,1207548,32,0,「あ！だ…駄目！…はみゅうう～」
7002,0x00126D20,1207584,32,0,「あ！だ…駄目！…はみゅうう～」
7003,0x00126D44,1207620,5,0,横溝
7004,0x00126D4C,1207628,26,0,「はぁ～赤ん坊になりたい」
7005,0x00126D68,1207656,26,0,「はぁ～赤ん坊になりたい」
7006,0x00126D84,1207684,50,0,　先生は美雨の乳首を口に含むと、貪るように吸った。
7007,0x00126DB8,1207736,50,0,　先生は美雨の乳首を口に含むと、貪るように吸った。
7008,0x00126DF4,1207796,5,0,美雨
7009,0x00126DFC,1207804,30,0,「ああ！んぁッい…痛いよお～」
7010,0x00126E1C,1207836,30,0,「ああ！んぁッい…痛いよお～」
7011,0x00126E3C,1207868,58,0,　チュウチュウと激しい音で美雨の小さな乳首はちぎれそうだ。
7012,0x00126E78,1207928,58,0,　チュウチュウと激しい音で美雨の小さな乳首はちぎれそうだ。
7013,0x00126EBC,1207996,5,0,美雨
7014,0x00126EC4,1208004,38,0,「痛いよお…痕付いちゃうよぉ…え～ん」
7015,0x00126EEC,1208044,38,0,「痛いよお…痕付いちゃうよぉ…え～ん」
7016,0x00126F1C,1208092,5,0,横溝
7017,0x00126F24,1208100,40,0,「はぁ…はぁ…久し振りに童心に返ったぞ」
7018,0x00126F50,1208144,40,0,「はぁ…はぁ…久し振りに童心に返ったぞ」
7019,0x00126F7C,1208188,34,0,　先生の吸った痕が赤く腫れている。
7020,0x00126FA0,1208224,34,0,　先生の吸った痕が赤く腫れている。
7021,0x00126FCC,1208268,5,0,美雨
7022,0x00126FD4,1208276,56,0,「ぐすん…どうして…男の人ってみんなエッチなんですかぁ」
7023,0x00127010,1208336,56,0,「ぐすん…どうして…男の人ってみんなエッチなんですかぁ」
7024,0x0012704C,1208396,5,0,横溝
7025,0x00127054,1208404,46,0,「エッチ？違うよ美雨ちゃん。これは医療なんだ」
7026,0x00127084,1208452,46,0,「エッチ？違うよ美雨ちゃん。これは医療なんだ」
7027,0x001270BC,1208508,5,0,美雨
7028,0x001270C4,1208516,42,0,「ああん…こんなお医者様見た事ないですう」
7029,0x001270F0,1208560,42,0,「ああん…こんなお医者様見た事ないですう」
7030,0x0012711C,1208604,5,0,横溝
7031,0x00127124,1208612,137,0,"「さてと…触診の結果、美雨ちゃんは風邪です。紛れもない風邪。正真正銘　の風邪です。なので、熱冷ましと…そうだな抗生物質。もちろん座薬で」"
7032,0x001271B0,1208752,137,0,"「さてと…触診の結果、美雨ちゃんは風邪です。紛れもない風邪。正真正銘　の風邪です。なので、熱冷ましと…そうだな抗生物質。もちろん座薬で」"
7033,0x0012723C,1208892,34,0,　『座薬』…その単語を聞いて僕は…
7034,0x00127260,1208928,34,0,　『座薬』…その単語を聞いて僕は…
7035,0x00127284,1208964,24,0,やめろぉこのエロじじい！
7036,0x001272A0,1208992,32,0,さすが先生。一生付いていきます。
7037,0x001272EC,1209068,71,0,　僕には小さい頃からお世話になっている主治医の横溝先生という方が居る。
7038,0x00127334,1209140,71,0,　僕には小さい頃からお世話になっている主治医の横溝先生という方が居る。
7039,0x0012737C,1209212,64,0,　若い頃は腕利きの外科医、そして研究者としても名を馳せた名医だ。
7040,0x001273C0,1209280,64,0,　若い頃は腕利きの外科医、そして研究者としても名を馳せた名医だ。
7041,0x00127404,1209348,34,0,　しかし彼を呼ぶには勇気が要った。
7042,0x00127428,1209384,34,0,　しかし彼を呼ぶには勇気が要った。
7043,0x0012744C,1209420,64,0,　横溝先生こそ、僕にお医者さんごっこを教えてくれた張本人なのだ。
7044,0x00127490,1209488,64,0,　横溝先生こそ、僕にお医者さんごっこを教えてくれた張本人なのだ。
7045,0x001274DC,1209564,89,0,"　突然の呼び出しに先生は颯爽と現れた。御高齢にも関わらず髪は黒々としており、歯も自前だ。"
7046,0x00127538,1209656,89,0,"　突然の呼び出しに先生は颯爽と現れた。御高齢にも関わらず髪は黒々としており、歯も自前だ。"
7047,0x00127594,1209748,7,0,主人公
7048,0x0012759C,1209756,18,0,「お久しぶりです」
7049,0x001275B0,1209776,18,0,「お久しぶりです」
7050,0x001275C4,1209796,5,0,横溝
7051,0x001275CC,1209804,18,0,「女の子はどこ？」
7052,0x001275E0,1209824,18,0,「女の子はどこ？」
7053,0x001275F4,1209844,93,0,"　大柄な横溝先生は僕の顔も見ずにどたどた家に上がると、美雨の寝室目掛けて一直線に進んでいく。"
7054,0x00127654,1209940,93,0,"　大柄な横溝先生は僕の顔も見ずにどたどた家に上がると、美雨の寝室目掛けて一直線に進んでいく。"
7055,0x001276BC,1210044,77,0,"　先生は熱で寝込んでいる美雨を見るなり、満面の笑みで僕の肩をバンバンと叩く。"
7056,0x0012770C,1210124,77,0,"　先生は熱で寝込んでいる美雨を見るなり、満面の笑みで僕の肩をバンバンと叩く。"
7057,0x0012775C,1210204,7,0,主人公
7058,0x00127764,1210212,36,0,「美雨、先生がお見えになったからね」
7059,0x0012778C,1210252,36,0,「美雨、先生がお見えになったからね」
7060,0x001277BC,1210300,5,0,美雨
7061,0x001277C4,1210308,6,0,「…」
7062,0x001277CC,1210316,6,0,「…」
7063,0x001277D4,1210324,52,0,　熱で意識が朦朧としている美雨は目だけで返事をする。
7064,0x0012780C,1210380,52,0,　熱で意識が朦朧としている美雨は目だけで返事をする。
7065,0x00127844,1210436,7,0,主人公
7066,0x0012784C,1210444,20,0,「どうですか？先生」
7067,0x00127864,1210468,20,0,「どうですか？先生」
7068,0x0012787C,1210492,5,0,横溝
7069,0x00127884,1210500,6,0,「…」
7070,0x0012788C,1210508,6,0,「…」
7071,0x00127894,1210516,7,0,主人公
7072,0x0012789C,1210524,10,0,「先生？」
7073,0x001278A8,1210536,10,0,「先生？」
7074,0x001278B4,1210548,5,0,横溝
7075,0x001278BC,1210556,32,0,「ちょっと出ててもらえるかな？」
7076,0x001278E0,1210592,32,0,「ちょっと出ててもらえるかな？」
7077,0x00127904,1210628,7,0,主人公
7078,0x0012790C,1210636,14,0,「え？でも…」
7079,0x0012791C,1210652,14,0,「え？でも…」
7080,0x0012792C,1210668,5,0,横溝
7081,0x00127934,1210676,22,0,「僕も忙しいんだけど」
7082,0x0012794C,1210700,22,0,「僕も忙しいんだけど」
7083,0x00127964,1210724,7,0,主人公
7084,0x0012796C,1210732,14,0,「すいません」
7085,0x0012797C,1210748,14,0,「すいません」
7086,0x00127994,1210772,40,0,　僕は横溝先生に美雨を任して部屋を出た。
7087,0x001279C0,1210816,40,0,　僕は横溝先生に美雨を任して部屋を出た。
7088,0x001279EC,1210860,58,0,　しかし心配なので隣室からこっそり中の様子を伺う事にした。
7089,0x00127A28,1210920,58,0,　しかし心配なので隣室からこっそり中の様子を伺う事にした。
7090,0x00127A70,1210992,95,0,"　風邪を引いた時の基本である。特別なウイルスでも入り込んでいない限り、これで何とかなるはずだ。"
7091,0x00127AD0,1211088,95,0,"　風邪を引いた時の基本である。特別なウイルスでも入り込んでいない限り、これで何とかなるはずだ。"
7092,0x00127B30,1211184,71,0,　しかし残された料理を見ても分かるが、普通の食事は受け付けないらしい。
7093,0x00127B78,1211256,71,0,　しかし残された料理を見ても分かるが、普通の食事は受け付けないらしい。
7094,0x00127BC0,1211328,12,0,　おかゆか…
7095,0x00127BD0,1211344,12,0,　おかゆか…
7096,0x00127BE0,1211360,7,0,主人公
7097,0x00127BE8,1211368,30,0,「美雨、お粥なら食べられる？」
7098,0x00127C08,1211400,30,0,「美雨、お粥なら食べられる？」
7099,0x00127C30,1211440,5,0,美雨
7100,0x00127C38,1211448,22,0,「お粥？食べた事ない」
7101,0x00127C50,1211472,22,0,「お粥？食べた事ない」
7102,0x00127C68,1211496,7,0,主人公
7103,0x00127C70,1211504,68,0,「…風邪引いて寝込んだりとかした時さあ、お母さん何作ってくれてる？」
7104,0x00127CB8,1211576,68,0,「…風邪引いて寝込んだりとかした時さあ、お母さん何作ってくれてる？」
7105,0x00127D08,1211656,5,0,美雨
7106,0x00127D10,1211664,52,0,「…作ったって言うか…ビタミン剤をたくさんくれたの」
7107,0x00127D48,1211720,52,0,「…作ったって言うか…ビタミン剤をたくさんくれたの」
7108,0x00127D80,1211776,123,0,"　なぜだか切ない思いでいっぱいになった。たしかに手っ取り早いかも知れない。しかし内臓が弱っている時にそれでは逆効果である。"
7109,0x00127DFC,1211900,123,0,"　なぜだか切ない思いでいっぱいになった。たしかに手っ取り早いかも知れない。しかし内臓が弱っている時にそれでは逆効果である。"
7110,0x00127E78,1212024,73,0,"　やはり栄養という物はナチュラルに吸収して欲しい。人は機械ではないのだ。"
7111,0x00127EC4,1212100,73,0,"　やはり栄養という物はナチュラルに吸収して欲しい。人は機械ではないのだ。"
7112,0x00127F10,1212176,7,0,主人公
7113,0x00127F18,1212184,22,0,「ちょっとまっててね」
7114,0x00127F30,1212208,22,0,「ちょっとまっててね」
7115,0x00127F50,1212240,58,0,　僕が作ったのはうどんだった。しかしただのうどんではない。
7116,0x00127F8C,1212300,58,0,　僕が作ったのはうどんだった。しかしただのうどんではない。
7117,0x00127FC8,1212360,83,0,"　『栄養のある物は？』という問いに、僕は取り敢えず卵を沢山入れる事で答えを出した。"
7118,0x0012801C,1212444,83,0,"　『栄養のある物は？』という問いに、僕は取り敢えず卵を沢山入れる事で答えを出した。"
7119,0x00128070,1212528,148,0,"　見た目何だか分からない奇妙な料理を美雨は喜んで食べた。きっと見た目何だか分からない事が余計な先入観を生まず、逆に好奇心をそそったのかも知れない。"
7120,0x00128108,1212680,148,0,"　見た目何だか分からない奇妙な料理を美雨は喜んで食べた。きっと見た目何だか分からない事が余計な先入観を生まず、逆に好奇心をそそったのかも知れない。"
7121,0x001281A0,1212832,113,0,"　ごちそうさまを聞きたかったが、僕が用事をしている隙にうどんはたいらげられ、美雨は温まった体で眠りについていた。"
7122,0x00128214,1212948,113,0,"　ごちそうさまを聞きたかったが、僕が用事をしている隙にうどんはたいらげられ、美雨は温まった体で眠りについていた。"
7123,0x00128288,1213064,66,0,　その代わり、翌朝、目覚めて快復した美雨が嬉しい事を言ってくれた。
7124,0x001282CC,1213132,66,0,　その代わり、翌朝、目覚めて快復した美雨が嬉しい事を言ってくれた。
7125,0x0012832C,1213228,5,0,美雨
7126,0x00128334,1213236,28,0,「ありがと………お兄ちゃん」
7127,0x00128354,1213268,28,0,「ありがと………お兄ちゃん」
7128,0x00128374,1213300,131,0,"　きっと義母が旦那の連れ子から『お母さん』と呼ばれるのと同じくらい嬉しいんだろうなと思い、僕は二十年ぶりにスキップをしたのだった。"
7129,0x001283F8,1213432,131,0,"　きっと義母が旦那の連れ子から『お母さん』と呼ばれるのと同じくらい嬉しいんだろうなと思い、僕は二十年ぶりにスキップをしたのだった。"
7130,0x001284A8,1213608,97,0,"　食事中、美雨があまりにもぼんやりしているので近くに寄って覗き込んだ所、なんだか様子がおかしい。"
7131,0x0012850C,1213708,97,0,"　食事中、美雨があまりにもぼんやりしているので近くに寄って覗き込んだ所、なんだか様子がおかしい。"
7132,0x00128570,1213808,7,0,主人公
7133,0x00128578,1213816,14,0,「どうした？」
7134,0x00128588,1213832,14,0,「どうした？」
7135,0x00128598,1213848,71,0,　風邪である。幼い体への度重なる性欲処理が健康を蝕んでいたのだろうか？
7136,0x001285E0,1213920,71,0,　風邪である。幼い体への度重なる性欲処理が健康を蝕んでいたのだろうか？
7137,0x00128628,1213992,44,0,　責任は感じなかったが、僕は選択を迫られた。
7138,0x00128658,1214040,44,0,　責任は感じなかったが、僕は選択を迫られた。
7139,0x00128688,1214088,42,0,栄養を与えて安静にしておけば大丈夫だろう。
7140,0x001286B4,1214132,20,0,先生に来てもらおう。
7141,0x001286E4,1214180,5,0,美雨
7142,0x001286EC,1214188,6,0,「…」
7143,0x001286F4,1214196,6,0,「…」
7144,0x00128704,1214212,46,0,　それには答えず、美雨は水に飛び込んでいった。
7145,0x00128734,1214260,46,0,　それには答えず、美雨は水に飛び込んでいった。
7146,0x00128764,1214308,14,0,　僕達の関係。
7147,0x00128774,1214324,14,0,　僕達の関係。
7148,0x00128784,1214340,24,0,　監禁？軟禁というもの。
7149,0x001287A0,1214368,24,0,　監禁？軟禁というもの。
7150,0x001287BC,1214396,77,0,"　僕と関わるうちに美雨は見たくなかった新しい自分を見させられて混乱している。"
7151,0x0012880C,1214476,77,0,"　僕と関わるうちに美雨は見たくなかった新しい自分を見させられて混乱している。"
7152,0x0012885C,1214556,81,0,"　だから僕は、美雨を家の外に連れ出して来られた。逃げないと言う確信があったから。"
7153,0x001288B0,1214640,81,0,"　だから僕は、美雨を家の外に連れ出して来られた。逃げないと言う確信があったから。"
7154,0x00128904,1214724,36,0,　授業の話を振った時のさっきの態度。
7155,0x0012892C,1214764,36,0,　授業の話を振った時のさっきの態度。
7156,0x00128954,1214804,60,0,　そもそも、どうしても戻りたい環境なんてないのかも知れない。
7157,0x00128994,1214868,60,0,　そもそも、どうしても戻りたい環境なんてないのかも知れない。
7158,0x001289D4,1214932,97,0,"　『必ずお客様のご期待に添う女の子を紹介させていただきます』妹レンタル店員の言葉が思い返された。"
7159,0x00128A38,1215032,97,0,"　『必ずお客様のご期待に添う女の子を紹介させていただきます』妹レンタル店員の言葉が思い返された。"
7160,0x00128AC8,1215176,5,0,美雨
7161,0x00128AD0,1215184,8,0,「え？」
7162,0x00128ADC,1215196,8,0,「え？」
7163,0x00128AF0,1215216,81,0,"　僕は美雨の背後に回ると、両脇から水着の中に手をすべり込ませ、おっぱいを揉んだ。"
7164,0x00128B44,1215300,81,0,"　僕は美雨の背後に回ると、両脇から水着の中に手をすべり込ませ、おっぱいを揉んだ。"
7165,0x00128BA0,1215392,5,0,美雨
7166,0x00128BA8,1215400,14,0,「い…いや！」
7167,0x00128BB8,1215416,14,0,「い…いや！」
7168,0x00128BC8,1215432,7,0,主人公
7169,0x00128BD0,1215440,36,0,「興奮するだろ？俺はもうしてるけど」
7170,0x00128BF8,1215480,36,0,「興奮するだろ？俺はもうしてるけど」
7171,0x00128C28,1215528,5,0,美雨
7172,0x00128C30,1215536,28,0,「は…あう…力が入らないよ」
7173,0x00128C50,1215568,28,0,「は…あう…力が入らないよ」
7174,0x00128C70,1215600,7,0,主人公
7175,0x00128C78,1215608,60,0,「家でゆっくりっていうのも良いけど、こう言うのもアリだよな」
7176,0x00128CB8,1215672,60,0,「家でゆっくりっていうのも良いけど、こう言うのもアリだよな」
7177,0x00128D00,1215744,5,0,美雨
7178,0x00128D08,1215752,22,0,「は…人…来ちゃうぅ」
7179,0x00128D20,1215776,22,0,「は…人…来ちゃうぅ」
7180,0x00128D38,1215800,7,0,主人公
7181,0x00128D40,1215808,40,0,「そんな事言って、もう楽しんでるくせに」
7182,0x00128D6C,1215852,40,0,「そんな事言って、もう楽しんでるくせに」
7183,0x00128DA0,1215904,5,0,美雨
7184,0x00128DA8,1215912,24,0,「あ…立って…られない」
7185,0x00128DC4,1215940,24,0,「あ…立って…られない」
7186,0x00128DE0,1215968,7,0,主人公
7187,0x00128DE8,1215976,64,0,「コリコリしてる。温水が股の間を流れるとエッチな気分になるだろ」
7188,0x00128E2C,1216044,64,0,「コリコリしてる。温水が股の間を流れるとエッチな気分になるだろ」
7189,0x00128E78,1216120,5,0,美雨
7190,0x00128E80,1216128,16,0,「そ、そんな…」
7191,0x00128E94,1216148,16,0,「そ、そんな…」
7192,0x00128EA8,1216168,7,0,主人公
7193,0x00128EB0,1216176,32,0,「美雨、可愛いおっぱい見たいよ」
7194,0x00128ED4,1216212,32,0,「美雨、可愛いおっぱい見たいよ」
